Year,Principal_trading_partners,Value,Series
2020,Australia,4089.0,"Goods, Bilateral"
2020,Australia,2117.0,"Services, Bilateral"
2020,Belgium,9992.0,"G_S, Bilateral"
2020,Belgium,8165.0,"Goods, Bilateral"
2020,Belgium,1827.0,"Services, Bilateral"
2020,Brazil,8946.0,"G_S, Bilateral"
2020,Brazil,7963.0,"Goods, Bilateral"
2020,Brazil,983.0,"Services, Bilateral"
2020,China,83562.0,"G_S, Bilateral"
2020,China,75512.0,"Goods, Bilateral"
2020,China,8050.0,"Services, Bilateral"
2020,European Union excluding the United Kingdom,110153.0,"G_S, Bilateral"
2020,European Union excluding the United Kingdom,79358.0,"Goods, Bilateral"
2020,European Union excluding the United Kingdom,30795.0,"Services, Bilateral"
2020,France,14306.0,"G_S, Bilateral"
2020,France,8397.0,"Goods, Bilateral"
2020,France,5909.0,"Services, Bilateral"
2020,Germany,25790.0,"G_S, Bilateral"
2020,Germany,20587.0,"Goods, Bilateral"
2020,Germany,5203.0,"Services, Bilateral"
2020,Hong Kong,12168.0,"G_S, Bilateral"
2020,Hong Kong,6073.0,"Goods, Bilateral"
2020,Hong Kong,6095.0,"Services, Bilateral"
2020,India,15000.0,"G_S, Bilateral"
2020,India,7633.0,"Goods, Bilateral"
2020,India,7367.0,"Services, Bilateral"
2020,Indonesia,3136.0,"G_S, Bilateral"
2020,Indonesia,2843.0,"Goods, Bilateral"
2020,Indonesia,293.0,"Services, Bilateral"
2020,Italy,11582.0,"G_S, Bilateral"
2020,Italy,10377.0,"Goods, Bilateral"
2020,Italy,1205.0,"Services, Bilateral"
2020,Japan,26684.0,"G_S, Bilateral"
2020,Japan,22518.0,"Goods, Bilateral"
2020,Japan,4166.0,"Services, Bilateral"
2020,Mexico,27562.0,"G_S, Bilateral"
2020,Mexico,23632.0,"Goods, Bilateral"
2020,Mexico,3930.0,"Services, Bilateral"
2020,Netherlands,13509.0,"G_S, Bilateral"
2020,Netherlands,10288.0,"Goods, Bilateral"
2020,Netherlands,3221.0,"Services, Bilateral"
2020,Norway,4455.0,"G_S, Bilateral"
2020,Norway,3717.0,"Goods, Bilateral"
2020,Norway,738.0,"Services, Bilateral"
2020,Other European Union countries not elsewhere classified,29932.0,"G_S, Bilateral"
2020,Other European Union countries not elsewhere classified,17230.0,"Goods, Bilateral"
2020,Other European Union countries not elsewhere classified,12702.0,"Services, Bilateral"
2020,Other countries not elsewhere classified,73924.0,"G_S, Bilateral"
2020,Other countries not elsewhere classified,47440.0,"Goods, Bilateral"
2020,Other countries not elsewhere classified,26484.0,"Services, Bilateral"
2020,Russian Federation,2122.0,"G_S, Bilateral"
2020,Russian Federation,1116.0,"Goods, Bilateral"
2020,Russian Federation,1006.0,"Services, Bilateral"
2020,Saudi Arabia,3780.0,"G_S, Bilateral"
2020,Saudi Arabia,3083.0,"Goods, Bilateral"
2020,Saudi Arabia,697.0,"Services, Bilateral"
2020,Singapore,5495.0,"G_S, Bilateral"
2020,Singapore,2493.0,"Goods, Bilateral"
2020,Singapore,3002.0,"Services, Bilateral"
2020,South Korea,13736.0,"G_S, Bilateral"
2020,South Korea,12312.0,"Goods, Bilateral"
2020,South Korea,1424.0,"Services, Bilateral"
2020,Spain,5045.0,"G_S, Bilateral"
2020,Spain,4316.0,"Goods, Bilateral"
2020,Spain,729.0,"Services, Bilateral"
2020,Switzerland,18829.0,"G_S, Bilateral"
2020,Switzerland,15147.0,"Goods, Bilateral"
2020,Switzerland,3682.0,"Services, Bilateral"
2020,Taiwan,6493.0,"G_S, Bilateral"
2020,Taiwan,5216.0,"Goods, Bilateral"
2020,Taiwan,1277.0,"Services, Bilateral"
2020,Total of all countries,1341327.0,"G_S, Bilateral"
2020,Total of all countries,1084189.0,"Goods, Bilateral"
2020,Total of all countries,257138.0,"Services, Bilateral"
2020,Turkey,2921.0,"G_S, Bilateral"
2020,Turkey,2569.0,"Goods, Bilateral"
2020,Turkey,352.0,"Services, Bilateral"
2020,United Kingdom,44860.0,"G_S, Bilateral"
2020,United Kingdom,30603.0,"Goods, Bilateral"
2020,United Kingdom,14257.0,"Services, Bilateral"
2020,United States,866168.0,"G_S, Bilateral"
2020,United States,725744.0,"Goods, Bilateral"
2020,United States,140424.0,"Services, Bilateral"
2021,Australia,4544.0,"G_S, Bilateral"
2021,Australia,3036.0,"Goods, Bilateral"
2021,Australia,1508.0,"Services, Bilateral"
2021,Belgium,9035.0,"G_S, Bilateral"
2021,Belgium,7595.0,"Goods, Bilateral"
2021,Belgium,1440.0,"Services, Bilateral"
2021,Brazil,6839.0,"G_S, Bilateral"
2021,Brazil,6188.0,"Goods, Bilateral"
2021,Brazil,651.0,"Services, Bilateral"
2021,China,67595.0,"G_S, Bilateral"
2021,China,62466.0,"Goods, Bilateral"
2021,China,5129.0,"Services, Bilateral"
2021,European Union excluding the United Kingdom,89143.0,"G_S, Bilateral"
2021,European Union excluding the United Kingdom,64928.0,"Goods, Bilateral"
2021,European Union excluding the United Kingdom,24215.0,"Services, Bilateral"
2021,France,11245.0,"G_S, Bilateral"
2021,France,6708.0,"Goods, Bilateral"
2021,France,4537.0,"Services, Bilateral"
2021,Germany,20893.0,"G_S, Bilateral"
2021,Germany,16953.0,"Goods, Bilateral"
2021,Germany,3940.0,"Services, Bilateral"
2021,Hong Kong,11467.0,"G_S, Bilateral"
2021,Hong Kong,6334.0,"Goods, Bilateral"
2021,Hong Kong,5133.0,"Services, Bilateral"
2021,India,9905.0,"G_S, Bilateral"
2021,India,5459.0,"Goods, Bilateral"
2021,India,4446.0,"Services, Bilateral"
2021,Indonesia,2838.0,"G_S, Bilateral"
2021,Indonesia,2629.0,"Goods, Bilateral"
2021,Indonesia,209.0,"Services, Bilateral"
2021,Italy,8237.0,"G_S, Bilateral"
2021,Italy,7389.0,"Goods, Bilateral"
2021,Italy,848.0,"Services, Bilateral"
2021,Japan,22756.0,"G_S, Bilateral"
2021,Japan,19511.0,"Goods, Bilateral"
2021,Japan,3245.0,"Services, Bilateral"
2021,Mexico,23019.0,"G_S, Bilateral"
2021,Mexico,20614.0,"Goods, Bilateral"
2021,Mexico,2405.0,"Services, Bilateral"
2021,Netherlands,10470.0,"G_S, Bilateral"
2021,Netherlands,8064.0,"Goods, Bilateral"
2021,Netherlands,2406.0,"Services, Bilateral"
2021,Norway,3766.0,"G_S, Bilateral"
2021,Norway,3142.0,"Goods, Bilateral"
2021,Norway,624.0,"Services, Bilateral"
2021,Other European Union countries not elsewhere classified,24669.0,"G_S, Bilateral"
2021,Other European Union countries not elsewhere classified,14162.0,"Goods, Bilateral"
2021,Other European Union countries not elsewhere classified,10507.0,"Services, Bilateral"
2021,Other countries not elsewhere classified,57305.0,"G_S, Bilateral"
2021,Other countries not elsewhere classified,39957.0,"Goods, Bilateral"
2021,Other countries not elsewhere classified,17348.0,"Services, Bilateral"
2021,Russian Federation,1868.0,"G_S, Bilateral"
2021,Russian Federation,992.0,"Goods, Bilateral"
2021,Russian Federation,876.0,"Services, Bilateral"
2021,Saudi Arabia,4065.0,"G_S, Bilateral"
2021,Saudi Arabia,3477.0,"Goods, Bilateral"
2021,Saudi Arabia,588.0,"Services, Bilateral"
2021,Singapore,4735.0,"G_S, Bilateral"
2021,Singapore,2236.0,"Goods, Bilateral"
2021,Singapore,2499.0,"Services, Bilateral"
2021,South Korea,11595.0,"G_S, Bilateral"
2021,South Korea,10668.0,"Goods, Bilateral"
2021,South Korea,927.0,"Services, Bilateral"
2021,Spain,4592.0,"G_S, Bilateral"
2021,Spain,4056.0,"Goods, Bilateral"
2021,Spain,536.0,"Services, Bilateral"
2021,Switzerland,10443.0,"G_S, Bilateral"
2021,Switzerland,7647.0,"Goods, Bilateral"
2021,Switzerland,2796.0,"Services, Bilateral"
2021,Taiwan,5903.0,"G_S, Bilateral"
2021,Taiwan,4889.0,"Goods, Bilateral"
2021,Taiwan,1014.0,"Services, Bilateral"
2021,Total of all countries,1113376.0,"G_S, Bilateral"
2021,Total of all countries,923950.0,"Goods, Bilateral"
2021,Total of all countries,189426.0,"Services, Bilateral"
2021,Turkey,2412.0,"G_S, Bilateral"
2021,Turkey,2204.0,"Goods, Bilateral"
2021,Turkey,208.0,"Services, Bilateral"
2021,United Kingdom,31732.0,"G_S, Bilateral"
2021,United Kingdom,21291.0,"Goods, Bilateral"
2021,United Kingdom,10441.0,"Services, Bilateral"
2021,United States,737051.0,"G_S, Bilateral"
2021,United States,631886.0,"Goods, Bilateral"
2021,United States,105165.0,"Services, Bilateral"
