Year,Principal_trading_partners,iso,Series,Value
2020,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Balances",-7870.0
2020,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Balances",-2045.0
2020,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Balances",-6170.0
2020,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Balances",-8375.0
2020,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Balances",2205.0
2020,Peru,PER,"G_S, Balances",-2532.0
2020,Peru,PER,"Goods, Balances",-2532.0
2020,Peru,PER,"Services, Balances",0.0
2020,Russian Federation,RUS,"G_S, Balances",-326.0
2020,Russian Federation,RUS,"Goods, Balances",130.0
2020,Russian Federation,RUS,"Services, Balances",-456.0
2020,Saudi Arabia,SAU,"G_S, Balances",-121.0
2020,Saudi Arabia,SAU,"Goods, Balances",118.0
2020,Saudi Arabia,SAU,"Services, Balances",-239.0
2020,Singapore,SGP,"G_S, Balances",-953.0
2020,Singapore,SGP,"Goods, Balances",91.0
2020,Singapore,SGP,"Services, Balances",-1044.0
2020,South Korea,South Korea,"G_S, Balances",-2119.0
2020,South Korea,South Korea,"Goods, Balances",-2722.0
2020,South Korea,South Korea,"Services, Balances",603.0
2020,Spain,ESP,"G_S, Balances",-1645.0
2020,Spain,ESP,"Goods, Balances",-1491.0
2020,Spain,ESP,"Services, Balances",-154.0
2020,Switzerland,CHE,"G_S, Balances",-5132.0
2020,Switzerland,CHE,"Goods, Balances",-5393.0
2020,Switzerland,CHE,"Services, Balances",261.0
2020,Taiwan,TWN,"G_S, Balances",-1908.0
2020,Taiwan,TWN,"Goods, Balances",-1574.0
2020,Taiwan,TWN,"Services, Balances",-334.0
2020,Total of all countries,Total of all countries,"G_S, Balances",-45360.0
2020,Total of all countries,Total of all countries,"Goods, Balances",-39825.0
2020,Total of all countries,Total of all countries,"Services, Balances",-5535.0
2020,Turkey,TUR,"G_S, Balances",0.0
2020,Turkey,TUR,"Goods, Balances",-93.0
2020,Turkey,TUR,"Services, Balances",93.0
2020,United Kingdom,GBR,"G_S, Balances",9066.0
2020,United Kingdom,GBR,"Goods, Balances",11792.0
2020,United Kingdom,GBR,"Services, Balances",-2726.0
2020,United States,USA,"G_S, Balances",21496.0
2020,United States,USA,"Goods, Balances",25653.0
2020,United States,USA,"Services, Balances",-4157.0
2021,Algeria,DZA,"G_S, Balances",797.0
2021,Algeria,DZA,"Goods, Balances",797.0
2021,Algeria,DZA,"Services, Balances",0.0
2021,Australia,AUS,"G_S, Balances",108.0
2021,Australia,AUS,"Goods, Balances",223.0
2021,Australia,AUS,"Services, Balances",-115.0
2021,Belgium,BEL,"G_S, Balances",-1894.0
2021,Belgium,BEL,"Goods, Balances",-2047.0
2021,Belgium,BEL,"Services, Balances",153.0
2021,Brazil,BRA,"G_S, Balances",-2690.0
2021,Brazil,BRA,"Goods, Balances",-2957.0
2021,Brazil,BRA,"Services, Balances",267.0
2021,China,CHN,"G_S, Balances",-17347.0
2021,China,CHN,"Goods, Balances",-19015.0
2021,China,CHN,"Services, Balances",1668.0
2021,European Union excluding the United Kingdom,GBR,"G_S, Balances",-21922.0
2021,European Union excluding the United Kingdom,GBR,"Goods, Balances",-19854.0
2021,European Union excluding the United Kingdom,GBR,"Services, Balances",-2068.0
2021,France,FRA,"G_S, Balances",-463.0
2021,France,FRA,"Goods, Balances",-1045.0
2021,France,FRA,"Services, Balances",582.0
2021,Germany,DEU,"G_S, Balances",-6394.0
2021,Germany,DEU,"Goods, Balances",-6220.0
2021,Germany,DEU,"Services, Balances",-174.0
2021,Hong Kong,HKG,"G_S, Balances",-3414.0
2021,Hong Kong,HKG,"Goods, Balances",-882.0
2021,Hong Kong,HKG,"Services, Balances",-2532.0
2021,India,IND,"G_S, Balances",-72.0
2021,India,IND,"Goods, Balances",-1139.0
2021,India,IND,"Services, Balances",1067.0
2021,Indonesia,IDN,"G_S, Balances",858.0
2021,Indonesia,IDN,"Goods, Balances",813.0
2021,Indonesia,IDN,"Services, Balances",45.0
2021,Iraq,IRQ,"G_S, Balances",54.0
2021,Iraq,IRQ,"Goods, Balances",54.0
2021,Iraq,IRQ,"Services, Balances",0.0
2021,Italy,ITA,"G_S, Balances",-3787.0
2021,Italy,ITA,"Goods, Balances",-3544.0
2021,Italy,ITA,"Services, Balances",-243.0
2021,Japan,JPN,"G_S, Balances",1405.0
2021,Japan,JPN,"Goods, Balances",2259.0
2021,Japan,JPN,"Services, Balances",-854.0
2021,Mexico,MEX,"G_S, Balances",-7215.0
2021,Mexico,MEX,"Goods, Balances",-7542.0
2021,Mexico,MEX,"Services, Balances",327.0
2021,Netherlands,NLD,"G_S, Balances",-1252.0
2021,Netherlands,NLD,"Goods, Balances",-1008.0
2021,Netherlands,NLD,"Services, Balances",-244.0
2021,Norway,NOR,"G_S, Balances",1632.0
2021,Norway,NOR,"Goods, Balances",1799.0
2021,Norway,NOR,"Services, Balances",-167.0
2021,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Balances",-7180.0
2021,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Balances",-5165.0
2021,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Balances",-2015.0
2021,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Balances",-6394.0
2021,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Balances",-8469.0
2021,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Balances",2075.0
2021,Peru,PER,"G_S, Balances",-1733.0
2021,Peru,PER,"Goods, Balances",-1733.0
2021,Peru,PER,"Services, Balances",0.0
2021,Russian Federation,RUS,"G_S, Balances",-459.0
2021,Russian Federation,RUS,"Goods, Balances",-31.0
2021,Russian Federation,RUS,"Services, Balances",-428.0
2021,Saudi Arabia,SAU,"G_S, Balances",204.0
2021,Saudi Arabia,SAU,"Goods, Balances",484.0
2021,Saudi Arabia,SAU,"Services, Balances",-280.0
2021,Singapore,SGP,"G_S, Balances",-1558.0
2021,Singapore,SGP,"Goods, Balances",-479.0
2021,Singapore,SGP,"Services, Balances",-1079.0
2021,South Korea,South Korea,"G_S, Balances",-2181.0
2021,South Korea,South Korea,"Goods, Balances",-2498.0
2021,South Korea,South Korea,"Services, Balances",317.0
2021,Spain,ESP,"G_S, Balances",-950.0
2021,Spain,ESP,"Goods, Balances",-824.0
2021,Spain,ESP,"Services, Balances",-126.0
2021,Switzerland,CHE,"G_S, Balances",-2599.0
2021,Switzerland,CHE,"Goods, Balances",-2823.0
2021,Switzerland,CHE,"Services, Balances",224.0
2021,Taiwan,TWN,"G_S, Balances",-1376.0
2021,Taiwan,TWN,"Goods, Balances",-1044.0
2021,Taiwan,TWN,"Services, Balances",-332.0
2021,Total of all countries,Total of all countries,"G_S, Balances",1514.0
2021,Total of all countries,Total of all countries,"Goods, Balances",2606.0
2021,Total of all countries,Total of all countries,"Services, Balances",-1092.0
2021,Turkey,TUR,"G_S, Balances",-621.0
2021,Turkey,TUR,"Goods, Balances",-683.0
2021,Turkey,TUR,"Services, Balances",62.0
2021,United Kingdom,GBR,"G_S, Balances",4329.0
2021,United Kingdom,GBR,"Goods, Balances",6087.0
2021,United Kingdom,GBR,"Services, Balances",-1758.0
2021,United States,USA,"G_S, Balances",61705.0
2021,United States,USA,"Goods, Balances",59237.0
2021,United States,USA,"Services, Balances",2468.0
1997,Algeria,DZA,"G_S, Payments",602.0
1997,Algeria,DZA,"Goods, Payments",602.0
1997,Algeria,DZA,"Services, Payments",0.0
1997,Australia,AUS,"G_S, Payments",1608.0
1997,Australia,AUS,"Goods, Payments",1189.0
1997,Australia,AUS,"Services, Payments",419.0
1997,Belgium,BEL,"G_S, Payments",999.0
1997,Belgium,BEL,"Goods, Payments",857.0
1997,Belgium,BEL,"Services, Payments",142.0
1997,Brazil,BRA,"G_S, Payments",1107.0
1997,Brazil,BRA,"Goods, Payments",964.0
1997,Brazil,BRA,"Services, Payments",143.0
1997,China,CHN,"G_S, Payments",2574.0
1997,China,CHN,"Goods, Payments",2185.0
1997,China,CHN,"Services, Payments",389.0
1997,European Union excluding the United Kingdom,GBR,"G_S, Payments",22673.0
1997,European Union excluding the United Kingdom,GBR,"Goods, Payments",18063.0
1997,European Union excluding the United Kingdom,GBR,"Services, Payments",4610.0
1997,France,FRA,"G_S, Payments",5997.0
1997,France,FRA,"Goods, Payments",4551.0
1997,France,FRA,"Services, Payments",1446.0
1997,Germany,DEU,"G_S, Payments",5413.0
1997,Germany,DEU,"Goods, Payments",4578.0
1997,Germany,DEU,"Services, Payments",835.0
1997,Hong Kong,HKG,"G_S, Payments",5379.0
1997,Hong Kong,HKG,"Goods, Payments",4516.0
1997,Hong Kong,HKG,"Services, Payments",863.0
1997,India,IND,"G_S, Payments",800.0
1997,India,IND,"Goods, Payments",649.0
1997,India,IND,"Services, Payments",151.0
1997,Indonesia,IDN,"G_S, Payments",749.0
1997,Indonesia,IDN,"Goods, Payments",655.0
1997,Indonesia,IDN,"Services, Payments",94.0
1997,Iraq,IRQ,"G_S, Payments",128.0
1997,Iraq,IRQ,"Goods, Payments",128.0
1997,Iraq,IRQ,"Services, Payments",0.0
1997,Italy,ITA,"G_S, Payments",2964.0
1997,Italy,ITA,"Goods, Payments",2563.0
1997,Italy,ITA,"Services, Payments",401.0
1997,Japan,JPN,"G_S, Payments",9928.0
1997,Japan,JPN,"Goods, Payments",8709.0
1997,Japan,JPN,"Services, Payments",1219.0
1997,Mexico,MEX,"G_S, Payments",4775.0
1997,Mexico,MEX,"Goods, Payments",4128.0
1997,Mexico,MEX,"Services, Payments",647.0
1997,Netherlands,NLD,"G_S, Payments",1568.0
1997,Netherlands,NLD,"Goods, Payments",1073.0
1997,Netherlands,NLD,"Services, Payments",495.0
1997,Norway,NOR,"G_S, Payments",2684.0
1997,Norway,NOR,"Goods, Payments",2280.0
1997,Norway,NOR,"Services, Payments",404.0
1997,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Payments",4893.0
1997,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Payments",3746.0
1997,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Payments",1147.0
1997,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Payments",13290.0
1997,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Payments",8753.0
1997,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Payments",4537.0
1997,Peru,PER,"G_S, Payments",122.0
1997,Peru,PER,"Goods, Payments",122.0
1997,Peru,PER,"Services, Payments",0.0
1997,Russian Federation,RUS,"G_S, Payments",627.0
1997,Russian Federation,RUS,"Goods, Payments",435.0
1997,Russian Federation,RUS,"Services, Payments",192.0
1997,Saudi Arabia,SAU,"G_S, Payments",824.0
1997,Saudi Arabia,SAU,"Goods, Payments",721.0
1997,Saudi Arabia,SAU,"Services, Payments",103.0
1997,Singapore,SGP,"G_S, Payments",1171.0
1997,Singapore,SGP,"Goods, Payments",707.0
1997,Singapore,SGP,"Services, Payments",464.0
1997,South Korea,South Korea,"G_S, Payments",2173.0
1997,South Korea,South Korea,"Goods, Payments",1931.0
1997,South Korea,South Korea,"Services, Payments",242.0
1997,Spain,ESP,"G_S, Payments",837.0
1997,Spain,ESP,"Goods, Payments",696.0
1997,Spain,ESP,"Services, Payments",141.0
1997,Switzerland,CHE,"G_S, Payments",1433.0
1997,Switzerland,CHE,"Goods, Payments",999.0
1997,Switzerland,CHE,"Services, Payments",434.0
1997,Taiwan,TWN,"G_S, Payments",2609.0
1997,Taiwan,TWN,"Goods, Payments",2463.0
1997,Taiwan,TWN,"Services, Payments",146.0
1997,Total of all countries,Total of all countries,"G_S, Payments",328332.0
1997,Total of all countries,Total of all countries,"Goods, Payments",278005.0
1997,Total of all countries,Total of all countries,"Services, Payments",50327.0
1997,Turkey,TUR,"G_S, Payments",227.0
1997,Turkey,TUR,"Goods, Payments",174.0
1997,Turkey,TUR,"Services, Payments",53.0
1997,United Kingdom,GBR,"G_S, Payments",9751.0
1997,United Kingdom,GBR,"Goods, Payments",6105.0
1997,United Kingdom,GBR,"Services, Payments",3646.0
1997,United States,USA,"G_S, Payments",243099.0
1997,United States,USA,"Goods, Payments",211526.0
1997,United States,USA,"Services, Payments",31573.0
1998,Algeria,DZA,"G_S, Payments",532.0
1998,Algeria,DZA,"Goods, Payments",532.0
1998,Algeria,DZA,"Services, Payments",0.0
1998,Australia,AUS,"G_S, Payments",1766.0
1998,Australia,AUS,"Goods, Payments",1272.0
1998,Australia,AUS,"Services, Payments",494.0
1998,Belgium,BEL,"G_S, Payments",1277.0
1998,Belgium,BEL,"Goods, Payments",1098.0
1998,Belgium,BEL,"Services, Payments",179.0
1998,Brazil,BRA,"G_S, Payments",1145.0
1998,Brazil,BRA,"Goods, Payments",943.0
1998,Brazil,BRA,"Services, Payments",202.0
1998,China,CHN,"G_S, Payments",3133.0
1998,China,CHN,"Goods, Payments",2712.0
1998,China,CHN,"Services, Payments",421.0
1998,European Union excluding the United Kingdom,GBR,"G_S, Payments",24304.0
1998,European Union excluding the United Kingdom,GBR,"Goods, Payments",19054.0
1998,European Union excluding the United Kingdom,GBR,"Services, Payments",5250.0
1998,France,FRA,"G_S, Payments",5624.0
1998,France,FRA,"Goods, Payments",3998.0
1998,France,FRA,"Services, Payments",1626.0
1998,Germany,DEU,"G_S, Payments",6288.0
1998,Germany,DEU,"Goods, Payments",5343.0
1998,Germany,DEU,"Services, Payments",945.0
1998,Hong Kong,HKG,"G_S, Payments",5655.0
1998,Hong Kong,HKG,"Goods, Payments",4869.0
1998,Hong Kong,HKG,"Services, Payments",786.0
1998,India,IND,"G_S, Payments",935.0
1998,India,IND,"Goods, Payments",773.0
1998,India,IND,"Services, Payments",162.0
1998,Indonesia,IDN,"G_S, Payments",786.0
1998,Indonesia,IDN,"Goods, Payments",684.0
1998,Indonesia,IDN,"Services, Payments",102.0
1998,Iraq,IRQ,"G_S, Payments",88.0
1998,Iraq,IRQ,"Goods, Payments",88.0
1998,Iraq,IRQ,"Services, Payments",0.0
1998,Italy,ITA,"G_S, Payments",3258.0
1998,Italy,ITA,"Goods, Payments",2851.0
1998,Italy,ITA,"Services, Payments",407.0
1998,Japan,JPN,"G_S, Payments",11012.0
1998,Japan,JPN,"Goods, Payments",9671.0
1998,Japan,JPN,"Services, Payments",1341.0
1998,Mexico,MEX,"G_S, Payments",4313.0
1998,Mexico,MEX,"Goods, Payments",3596.0
1998,Mexico,MEX,"Services, Payments",717.0
1998,Netherlands,NLD,"G_S, Payments",1752.0
1998,Netherlands,NLD,"Goods, Payments",1193.0
1998,Netherlands,NLD,"Services, Payments",559.0
1998,Norway,NOR,"G_S, Payments",1996.0
1998,Norway,NOR,"Goods, Payments",1692.0
1998,Norway,NOR,"Services, Payments",304.0
1998,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Payments",5200.0
1998,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Payments",3840.0
1998,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Payments",1360.0
1998,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Payments",13898.0
1998,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Payments",8992.0
1998,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Payments",4906.0
1998,Peru,PER,"G_S, Payments",149.0
1998,Peru,PER,"Goods, Payments",149.0
1998,Peru,PER,"Services, Payments",0.0
1998,Russian Federation,RUS,"G_S, Payments",758.0
1998,Russian Federation,RUS,"Goods, Payments",533.0
1998,Russian Federation,RUS,"Services, Payments",225.0
1998,Saudi Arabia,SAU,"G_S, Payments",739.0
1998,Saudi Arabia,SAU,"Goods, Payments",628.0
1998,Saudi Arabia,SAU,"Services, Payments",111.0
1998,Singapore,SGP,"G_S, Payments",1216.0
1998,Singapore,SGP,"Goods, Payments",739.0
1998,Singapore,SGP,"Services, Payments",477.0
1998,South Korea,South Korea,"G_S, Payments",2856.0
1998,South Korea,South Korea,"Goods, Payments",2696.0
1998,South Korea,South Korea,"Services, Payments",160.0
1998,Spain,ESP,"G_S, Payments",907.0
1998,Spain,ESP,"Goods, Payments",731.0
1998,Spain,ESP,"Services, Payments",176.0
1998,Switzerland,CHE,"G_S, Payments",1614.0
1998,Switzerland,CHE,"Goods, Payments",1190.0
1998,Switzerland,CHE,"Services, Payments",424.0
1998,Taiwan,TWN,"G_S, Payments",2859.0
1998,Taiwan,TWN,"Goods, Payments",2676.0
1998,Taiwan,TWN,"Services, Payments",183.0
1998,Total of all countries,Total of all countries,"G_S, Payments",357894.0
1998,Total of all countries,Total of all countries,"Goods, Payments",303513.0
1998,Total of all countries,Total of all countries,"Services, Payments",54381.0
1998,Turkey,TUR,"G_S, Payments",292.0
1998,Turkey,TUR,"Goods, Payments",228.0
1998,Turkey,TUR,"Services, Payments",64.0
1998,United Kingdom,GBR,"G_S, Payments",10175.0
1998,United Kingdom,GBR,"Goods, Payments",6068.0
1998,United Kingdom,GBR,"Services, Payments",4107.0
1998,United States,USA,"G_S, Payments",267674.0
1998,United States,USA,"Goods, Payments",233728.0
1998,United States,USA,"Services, Payments",33946.0
1999,Algeria,DZA,"G_S, Payments",654.0
1999,Algeria,DZA,"Goods, Payments",654.0
1999,Algeria,DZA,"Services, Payments",0.0
1999,Australia,AUS,"G_S, Payments",1688.0
1999,Australia,AUS,"Goods, Payments",1208.0
1999,Australia,AUS,"Services, Payments",480.0
1999,Belgium,BEL,"G_S, Payments",1148.0
1999,Belgium,BEL,"Goods, Payments",981.0
1999,Belgium,BEL,"Services, Payments",167.0
1999,Brazil,BRA,"G_S, Payments",1081.0
1999,Brazil,BRA,"Goods, Payments",902.0
1999,Brazil,BRA,"Services, Payments",179.0
1999,China,CHN,"G_S, Payments",3745.0
1999,China,CHN,"Goods, Payments",3350.0
1999,China,CHN,"Services, Payments",395.0
1999,European Union excluding the United Kingdom,GBR,"G_S, Payments",25986.0
1999,European Union excluding the United Kingdom,GBR,"Goods, Payments",20668.0
1999,European Union excluding the United Kingdom,GBR,"Services, Payments",5318.0
1999,France,FRA,"G_S, Payments",6225.0
1999,France,FRA,"Goods, Payments",4676.0
1999,France,FRA,"Services, Payments",1549.0
1999,Germany,DEU,"G_S, Payments",7007.0
1999,Germany,DEU,"Goods, Payments",6013.0
1999,Germany,DEU,"Services, Payments",994.0
1999,Hong Kong,HKG,"G_S, Payments",6078.0
1999,Hong Kong,HKG,"Goods, Payments",5223.0
1999,Hong Kong,HKG,"Services, Payments",855.0
1999,India,IND,"G_S, Payments",1036.0
1999,India,IND,"Goods, Payments",894.0
1999,India,IND,"Services, Payments",142.0
1999,Indonesia,IDN,"G_S, Payments",732.0
1999,Indonesia,IDN,"Goods, Payments",643.0
1999,Indonesia,IDN,"Services, Payments",89.0
1999,Iraq,IRQ,"G_S, Payments",222.0
1999,Iraq,IRQ,"Goods, Payments",222.0
1999,Iraq,IRQ,"Services, Payments",0.0
1999,Italy,ITA,"G_S, Payments",3523.0
1999,Italy,ITA,"Goods, Payments",2987.0
1999,Italy,ITA,"Services, Payments",536.0
1999,Japan,JPN,"G_S, Payments",12469.0
1999,Japan,JPN,"Goods, Payments",10592.0
1999,Japan,JPN,"Services, Payments",1877.0
1999,Mexico,MEX,"G_S, Payments",5134.0
1999,Mexico,MEX,"Goods, Payments",4412.0
1999,Mexico,MEX,"Services, Payments",722.0
1999,Netherlands,NLD,"G_S, Payments",1857.0
1999,Netherlands,NLD,"Goods, Payments",1335.0
1999,Netherlands,NLD,"Services, Payments",522.0
1999,Norway,NOR,"G_S, Payments",2977.0
1999,Norway,NOR,"Goods, Payments",2678.0
1999,Norway,NOR,"Services, Payments",299.0
1999,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Payments",5323.0
1999,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Payments",3941.0
